,UID,VBAT,DID,YEAR,MON,DAY,HOUR,MIN,SEC,X,Y,Z,T,,,,,,,,,,,,,,,,2
724,1000101017,3550,79,19,9,30,14,31,0,-2.421167,-1.758472,87.00872,19.1,,,,,,,,,,,,,,,,
725,1000101018,3556,79,19,9,30,14,30,0,-2.987237,-2.274609,86.24469,18.299999,,,,,,,,,,,,,,,,
726,1000101019,3556,79,19,9,30,14,30,0,-2.907806,-2.352887,86.261902,19,,,,,,,,,,,,,,,,
727,1000101020,3564,79,19,9,30,14,30,0,-2.944665,-2.213031,86.313293,18.5,,,,,,,,,,,,,,,,
728,1000101021,3538,79,19,9,30,14,19,0,-0.107007,-1.82128,88.174362,18.5,,,,,,,,,,,,,,,,
729,1000101022,3563,79,19,9,30,14,19,0,-89.346313,-0.357056,0.549316,18.299999,,,,,,,,,,,,,,,,
730,1000101023,3589,79,19,9,30,14,19,0,-88.806335,-1.17334,0.232361,18.4,,,,,,,,,,,,,,,,
731,1000101024,3630,79,19,9,30,14,19,0,-88.832367,-0.863416,0.789587,19.5,,,,,,,,,,,,,,,,
732,1000101025,3575,79,19,9,30,14,19,0,-88.275856,-0.275493,1.70443,18.700001,,,,,,,,,,,,,,,,
733,1000101026,3576,79,19,9,30,14,19,0,-88.879196,-0.549261,0.977289,18.700001,,,,,,,,,,,,,,,,
734,1000101017,3550,80,19,9,30,14,32,0,-2.423584,-1.757428,87.003166,19.1,,,,,,,,,,,,,,,,
735,1000101018,3560,80,19,9,30,14,31,0,-2.432044,-2.282849,86.66301,18.299999,,,,,,,,,,,,,,,,
736,1000101019,3560,80,19,9,30,14,31,0,-2.353217,-2.354865,86.670662,19,,,,,,,,,,,,,,,,
737,1000101020,3569,80,19,9,30,14,31,0,-2.375299,-2.214844,86.749435,18.5,,,,,,,,,,,,,,,,
738,1000101021,3537,80,19,9,30,14,30,0,-2.952631,-1.808075,86.533844,18.4,,,,,,,,,,,,,,,,
739,1000101022,3560,80,19,9,30,14,30,0,-86.755516,-3.194165,0.596283,18.4,,,,,,,,,,,,,,,,
740,1000101023,3585,80,19,9,30,14,30,0,-85.993172,-4.000781,0.236261,18.5,,,,,,,,,,,,,,,,
741,1000101024,3631,80,19,9,30,14,20,0,-88.830498,-0.864734,0.789148,19.5,,,,,,,,,,,,,,,,
742,1000101025,3575,80,19,9,30,14,20,0,-88.275154,-0.275691,1.699475,18.700001,,,,,,,,,,,,,,,,
743,1000101026,3576,80,19,9,30,14,20,0,-88.877029,-0.544647,0.986407,18.700001,,,,,,,,,,,,,,,,
744,1000101017,3549,81,19,9,30,14,33,0,-2.428033,-1.758362,87.009178,19.200001,,,,,,,,,,,,,,,,
745,1000101018,3567,81,19,9,30,14,31,0,-2.431,-2.286584,86.659256,18.5,,,,,,,,,,,,,,,,
746,1000101019,3561,81,19,9,30,14,32,0,-2.359479,-2.355689,86.670059,19,,,,,,,,,,,,,,,,
747,1000101020,3570,81,19,9,30,14,32,0,-2.376398,-2.215778,86.75045,18.5,,,,,,,,,,,,,,,,
748,1000101021,3542,81,19,9,30,14,31,0,-2.392108,-1.814941,87.000885,18.4,,,,,,,,,,,,,,,,
749,1000101022,3563,81,19,9,30,14,31,0,-87.308342,-2.631171,0.584418,18.4,,,,,,,,,,,,,,,,
750,1000101023,3592,81,19,9,30,14,31,0,-86.551384,-3.441028,0.248071,18.5,,,,,,,,,,,,,,,,
751,1000101024,3633,81,19,9,30,14,30,0,-86.229492,-3.698273,0.762726,19.5,,,,,,,,,,,,,,,,
752,1000101025,3570,81,19,9,30,14,30,0,-86.471077,-3.108691,1.673328,18.6,,,,,,,,,,,,,,,,
753,1000101026,3574,81,19,9,30,14,30,0,-86.482796,-3.384119,0.982123,18.799999,,,,,,,,,,,,,,,,
754,1000101017,3549,82,19,9,30,14,34,0,-1.857898,-1.761053,87.445442,19.200001,,,,,,,,,,,,,,,,
755,1000101018,3543,82,19,9,30,14,32,0,-2.435449,-2.282794,86.664886,18.299999,,,,,,,,,,,,,,,,
756,1000101019,3563,82,19,9,30,14,33,0,-2.347064,-2.354974,86.677986,19,,,,,,,,,,,,,,,,
757,1000101020,3570,82,19,9,30,14,33,0,-2.384473,-2.223523,86.742775,18.5,,,,,,,,,,,,,,,,
758,1000101021,3543,82,19,9,30,14,32,0,-2.389087,-1.81593,86.996201,18.4,,,,,,,,,,,,,,,,
759,1000101022,3565,82,19,9,30,14,32,0,-87.30735,-2.636389,0.581232,18.4,,,,,,,,,,,,,,,,
760,1000101023,3591,82,19,9,30,14,32,0,-86.551872,-3.437677,0.251477,18.5,,,,,,,,,,,,,,,,
761,1000101024,3633,82,19,9,30,14,31,0,-86.776291,-3.13764,0.773108,19.6,,,,,,,,,,,,,,,,
762,1000101025,3574,82,19,9,30,14,31,0,-86.958031,-2.548663,1.677667,18.6,,,,,,,,,,,,,,,,
763,1000101026,3576,82,19,9,30,14,31,0,-87.017166,-2.822662,0.985309,18.799999,,,,,,,,,,,,,,,,
764,1000101017,3550,83,19,9,30,14,35,0,-1.859546,-1.757812,87.445099,19.200001,,,,,,,,,,,,,,,,
765,1000101018,3538,83,19,9,30,14,33,0,-2.432428,-2.280597,86.667725,18.299999,,,,,,,,,,,,,,,,
766,1000101019,3561,83,19,9,30,14,34,0,-1.779071,-2.357172,87.048897,19,,,,,,,,,,,,,,,,
767,1000101020,3571,83,19,9,30,14,34,0,-1.821753,-2.228467,87.123497,18.5,,,,,,,,,,,,,,,,
768,1000101021,3544,83,19,9,30,14,33,0,-2.39101,-1.81626,87.000725,18.4,,,,,,,,,,,,,,,,
769,1000101022,3566,83,19,9,30,14,33,0,-87.309349,-2.63172,0.588153,18.5,,,,,,,,,,,,,,,,
770,1000101023,3594,83,19,9,30,14,33,0,-86.554482,-3.434821,0.247577,18.5,,,,,,,,,,,,,,,,
771,1000101024,3633,83,19,9,30,14,32,0,-86.777161,-3.134564,0.774976,19.5,,,,,,,,,,,,,,,,
772,1000101025,3575,83,19,9,30,14,32,0,-86.950996,-2.549872,1.681073,18.6,,,,,,,,,,,,,,,,
773,1000101026,3576,83,19,9,30,14,32,0,-87.018417,-2.823102,0.973444,18.799999,,,,,,,,,,,,,,,,
774,1000101017,3552,84,19,9,30,14,36,0,-1.857184,-1.762042,87.436691,19.200001,,,,,,,,,,,,,,,,
775,1000101018,3538,84,19,9,30,14,34,0,-1.861633,-2.287518,87.053955,18.299999,,,,,,,,,,,,,,,,
776,1000101019,3561,84,19,9,30,14,35,0,-1.782916,-2.355798,87.043137,19,,,,,,,,,,,,,,,,
777,1000101020,3571,84,19,9,30,14,35,0,-1.814886,-2.223743,87.134789,18.5,,,,,,,,,,,,,,,,
778,1000101021,3544,84,19,9,30,14,34,0,-1.823895,-1.817303,87.426422,18.4,,,,,,,,,,,,,,,,
779,1000101022,3565,84,19,9,30,14,34,0,-87.857422,-2.063342,0.578375,18.4,,,,,,,,,,,,,,,,
780,1000101023,3594,84,19,9,30,14,34,0,-87.114326,-2.871991,0.260101,18.4,,,,,,,,,,,,,,,,
781,1000101024,3631,84,19,9,30,14,33,0,-86.775017,-3.132642,0.772833,19.6,,,,,,,,,,,,,,,,
782,1000101025,3576,84,19,9,30,14,33,0,-86.950951,-2.552838,1.678601,18.700001,,,,,,,,,,,,,,,,
783,1000101026,3576,84,19,9,30,14,33,0,-87.01873,-2.819257,0.977893,18.799999,,,,,,,,,,,,,,,,
784,1000101017,3550,85,19,9,30,14,37,0,-1.291003,-1.768414,87.816856,19.200001,,,,,,,,,,,,,,,,
785,1000101018,3537,85,19,9,30,14,35,0,-1.863007,-2.288013,87.046692,18.299999,,,,,,,,,,,,,,,,
786,1000101019,3561,85,19,9,30,14,36,0,-1.790881,-2.35816,87.039597,19,,,,,,,,,,,,,,,,
787,1000101020,3570,85,19,9,30,14,36,0,-1.820929,-2.228577,87.122444,18.5,,,,,,,,,,,,,,,,
788,1000101021,3549,85,19,9,30,14,35,0,-1.829443,-1.817688,87.422546,18.4,,,,,,,,,,,,,,,,
789,1000101022,3565,85,19,9,30,14,35,0,-87.855194,-2.068286,0.580518,18.4,,,,,,,,,,,,,,,,
790,1000101023,3594,85,19,9,30,14,35,0,-87.112679,-2.87699,0.254608,18.5,,,,,,,,,,,,,,,,
791,1000101024,3631,85,19,9,30,14,34,0,-87.314911,-2.574866,0.775854,19.6,,,,,,,,,,,,,,,,
792,1000101025,3576,85,19,9,30,14,34,0,-87.39872,-1.986053,1.684259,18.700001,,,,,,,,,,,,,,,,
793,1000101026,3576,85,19,9,30,14,34,0,-87.539841,-2.251758,0.977289,18.799999,,,,,,,,,,,,,,,,
794,1000101017,3552,86,19,9,30,14,38,0,-1.285895,-1.767865,87.814667,19.200001,,,,,,,,,,,,,,,,
795,1000101018,3537,86,19,9,30,14,36,0,-1.868225,-2.285156,87.051117,18.299999,,,,,,,,,,,,,,,,
796,1000101019,3561,86,19,9,30,14,37,0,-1.208826,-2.356732,87.346161,19,,,,,,,,,,,,,,,,
797,1000101020,3570,86,19,9,30,14,37,0,-1.246893,-2.239069,87.439774,18.5,,,,,,,,,,,,,,,,
798,1000101021,3547,86,19,9,30,14,36,0,-1.820325,-1.813898,87.425186,18.4,,,,,,,,,,,,,,,,
799,1000101022,3571,86,19,9,30,14,35,0,-87.852638,-2.077679,0.585077,18.6,,,,,,,,,,,,,,,,
800,1000101023,3594,86,19,9,30,14,36,0,-87.114456,-2.877429,0.268341,18.5,,,,,,,,,,,,,,,,
801,1000101024,3631,86,19,9,30,14,35,0,-87.318291,-2.565912,0.774152,19.6,,,,,,,,,,,,,,,,
802,1000101025,3576,86,19,9,30,14,35,0,-87.396881,-1.98512,1.681677,18.700001,,,,,,,,,,,,,,,,
803,1000101026,3576,86,19,9,30,14,35,0,-87.542542,-2.253351,0.981079,18.799999,,,,,,,,,,,,,,,,
804,1000101017,3552,87,19,9,30,14,39,0,-1.283203,-1.76792,87.816277,19.200001,,,,,,,,,,,,,,,,
805,1000101018,3539,87,19,9,30,14,37,0,-1.292102,-2.296747,87.368164,18.299999,,,,,,,,,,,,,,,,
806,1000101019,3560,87,19,9,30,14,38,0,-1.219427,-2.358435,87.345284,19,,,,,,,,,,,,,,,,
807,1000101020,3570,87,19,9,30,14,38,0,-1.248212,-2.238794,87.434433,18.5,,,,,,,,,,,,,,,,
808,1000101021,3547,87,19,9,30,14,37,0,-1.254419,-1.818127,87.794304,18.4,,,,,,,,,,,,,,,,
809,1000101022,3544,87,19,9,30,14,36,0,-87.857445,-2.071472,0.577386,18.4,,,,,,,,,,,,,,,,
810,1000101023,3600,87,19,9,30,14,37,0,-87.679298,-2.310864,0.260321,18.4,,,,,,,,,,,,,,,,
811,1000101024,3631,87,19,9,30,14,36,0,-87.320702,-2.573163,0.77948,19.6,,,,,,,,,,,,,,,,
812,1000101025,3576,87,19,9,30,14,36,0,-87.398506,-1.982593,1.678931,18.700001,,,,,,,,,,,,,,,,
813,1000101026,3576,87,19,9,30,14,36,0,-87.545609,-2.260382,0.979047,18.799999,,,,,,,,,,,,,,,,
814,1000101017,3552,88,19,9,30,14,40,0,-0.7073,-1.765393,88.102882,19.200001,,,,,,,,,,,,,,,,
815,1000101018,3539,88,19,9,30,14,38,0,-1.291168,-2.295483,87.366936,18.299999,,,,,,,,,,,,,,,,
816,1000101019,3560,88,19,9,30,14,39,0,-1.21778,-2.355359,87.345154,19,,,,,,,,,,,,,,,,
817,1000101020,3570,88,19,9,30,14,39,0,-1.240356,-2.232587,87.44593,18.5,,,,,,,,,,,,,,,,
818,1000101021,3547,88,19,9,30,14,38,0,-1.25365,-1.817633,87.793503,18.4,,,,,,,,,,,,,,,,
819,1000101022,3542,88,19,9,30,14,37,0,-88.395935,-1.497162,0.577661,18.4,,,,,,,,,,,,,,,,
820,1000101023,3599,88,19,9,30,14,38,0,-87.682343,-2.316962,0.270099,18.5,,,,,,,,,,,,,,,,
821,1000101024,3631,88,19,9,30,14,37,0,-87.851608,-2.00484,0.77926,19.6,,,,,,,,,,,,,,,,
822,1000101025,3576,88,19,9,30,14,37,0,-87.796135,-1.419983,1.688489,18.700001,,,,,,,,,,,,,,,,
823,1000101026,3576,88,19,9,30,14,37,0,-88.04538,-1.692609,0.979431,18.9,,,,,,,,,,,,,,,,
824,1000101017,3554,89,19,9,30,14,41,0,-0.125903,-1.769073,88.227226,19.200001,,,,,,,,,,,,,,,,
825,1000101018,3539,89,19,9,30,14,39,0,-1.294464,-2.298889,87.36528,18.299999,,,,,,,,,,,,,,,,
826,1000101019,3560,89,19,9,30,14,40,0,-0.635394,-2.358875,87.558044,19.1,,,,,,,,,,,,,,,,
827,1000101020,3570,89,19,9,30,14,40,0,-0.682361,-2.243079,87.655037,18.5,,,,,,,,,,,,,,,,
828,1000101021,3545,89,19,9,30,14,39,0,-1.255188,-1.817578,87.794464,18.4,,,,,,,,,,,,,,,,
829,1000101022,3541,89,19,9,30,14,38,0,-88.395233,-1.497876,0.571783,18.5,,,,,,,,,,,,,,,,
830,1000101023,3597,89,19,9,30,14,39,0,-87.677528,-2.309766,0.262463,18.5,,,,,,,,,,,,,,,,
831,1000101024,3630,89,19,9,30,14,38,0,-87.855286,-2.004126,0.781458,19.6,,,,,,,,,,,,,,,,
832,1000101025,3576,89,19,9,30,14,38,0,-87.791527,-1.416852,1.689038,18.700001,,,,,,,,,,,,,,,,
833,1000101026,3576,89,19,9,30,14,38,0,-88.05027,-1.685962,0.980255,18.9,,,,,,,,,,,,,,,,
834,1000101017,3552,90,19,9,30,14,42,0,-0.137769,-1.77204,88.224586,19.200001,,,,,,,,,,,,,,,,
835,1000101018,3541,90,19,9,30,14,40,0,-0.715814,-2.300977,87.58889,18.299999,,,,,,,,,,,,,,,,
836,1000101019,3561,90,19,9,30,14,41,0,-0.071027,-2.36261,87.633514,19,,,,,,,,,,,,,,,,
837,1000101020,3570,90,19,9,30,14,41,0,-0.103986,-2.252417,87.741638,18.5,,,,,,,,,,,,,,,,
838,1000101021,3545,90,19,9,30,14,40,0,-0.684009,-1.818347,88.061218,18.4,,,,,,,,,,,,,,,,
839,1000101022,3541,90,19,9,30,14,39,0,-88.393372,-1.505182,0.569037,18.5,,,,,,,,,,,,,,,,
840,1000101023,3595,90,19,9,30,14,40,0,-88.240204,-1.748254,0.274603,18.5,,,,,,,,,,,,,,,,
841,1000101024,3631,90,19,9,30,14,39,0,-87.858719,-2.006708,0.77926,19.6,,,,,,,,,,,,,,,,
842,1000101025,3576,90,19,9,30,14,39,0,-87.792786,-1.41828,1.6875,18.700001,,,,,,,,,,,,,,,,
843,1000101026,3585,90,19,9,30,14,39,0,-88.054726,-1.684808,0.983936,18.9,,,,,,,,,,,,,,,,
844,1000101017,3553,91,19,9,30,14,43,0,-0.13656,-1.770612,88.222946,19.200001,,,,,,,,,,,,,,,,
845,1000101018,3541,91,19,9,30,14,41,0,-0.144855,-2.308008,87.685791,18.299999,,,,,,,,,,,,,,,,
846,1000101019,3559,91,19,9,30,14,42,0,-0.06839,-2.357281,87.639435,19,,,,,,,,,,,,,,,,
847,1000101020,3570,91,19,9,30,14,42,0,-0.104865,-2.252637,87.745499,18.5,,,,,,,,,,,,,,,,
848,1000101021,3545,91,19,9,30,14,41,0,-0.10459,-1.818073,88.17881,18.5,,,,,,,,,,,,,,,,
849,1000101022,3541,91,19,9,30,14,40,0,-88.917503,-0.932355,0.559698,18.4,,,,,,,,,,,,,,,,
850,1000101023,3595,91,19,9,30,14,41,0,-88.804031,-1.166144,0.281854,18.5,,,,,,,,,,,,,,,,
851,1000101024,3630,91,19,9,30,14,40,0,-88.363167,-1.432672,0.777722,19.6,,,,,,,,,,,,,,,,
852,1000101025,3582,91,19,9,30,14,40,0,-88.102829,-0.844629,1.700629,18.700001,,,,,,,,,,,,,,,,
853,1000101026,3581,91,19,9,30,14,40,0,-88.511757,-1.116596,0.985803,18.799999,,,,,,,,,,,,,,,,
854,1000101017,3553,92,19,9,30,14,44,0,0.444342,-1.775006,88.16806,19.200001,,,,,,,,,,,,,,,,
855,1000101018,3542,92,19,9,30,14,42,0,-0.145679,-2.306525,87.689903,18.299999,,,,,,,,,,,,,,,,
856,1000101019,3541,92,19,9,30,14,43,0,-0.062732,-2.357446,87.639519,19,,,,,,,,,,,,,,,,
857,1000101020,3569,92,19,9,30,14,43,0,-0.104205,-2.249066,87.747276,18.5,,,,,,,,,,,,,,,,
858,1000101021,3545,92,19,9,30,14,42,0,-0.107117,-1.822687,88.175529,18.4,,,,,,,,,,,,,,,,
859,1000101022,3541,92,19,9,30,14,41,0,-89.337029,-0.358429,0.567609,18.5,,,,,,,,,,,,,,,,
860,1000101023,3595,92,19,9,30,14,42,0,-88.804794,-1.169165,0.278119,18.5,,,,,,,,,,,,,,,,
861,1000101024,3630,92,19,9,30,14,41,0,-88.832184,-0.861053,0.786127,19.6,,,,,,,,,,,,,,,,
862,1000101025,3580,92,19,9,30,14,41,0,-88.277023,-0.274054,1.708154,18.700001,,,,,,,,,,,,,,,,
863,1000101026,3581,92,19,9,30,14,41,0,-88.878197,-0.547504,0.985748,18.799999,,,,,,,,,,,,,,,,
864,1000101017,3552,93,19,9,30,14,45,0,0.448407,-1.769073,88.175041,19.200001,,,,,,,,,,,,,,,,
865,1000101018,3542,93,19,9,30,14,43,0,-0.147272,-2.307294,87.685364,18.299999,,,,,,,,,,,,,,,,
866,1000101019,3536,93,19,9,30,14,44,0,0.518884,-2.361456,87.579842,19,,,,,,,,,,,,,,,,
867,1000101020,3547,93,19,9,30,14,44,0,0.481366,-2.262854,87.685097,18.5,,,,,,,,,,,,,,,,
868,1000101021,3545,93,19,9,30,14,43,0,-0.10426,-1.821149,88.175217,18.4,,,,,,,,,,,,,,,,
869,1000101022,3541,93,19,9,30,14,42,0,-89.339035,-0.360516,0.562665,18.5,,,,,,,,,,,,,,,,
870,1000101023,3594,93,19,9,30,14,43,0,-88.800491,-1.166144,0.285315,18.5,,,,,,,,,,,,,,,,
871,1000101024,3630,93,19,9,30,14,42,0,-88.840309,-0.858966,0.786841,19.6,,,,,,,,,,,,,,,,
872,1000101025,3580,93,19,9,30,14,42,0,-88.280655,-0.276361,1.702826,18.700001,,,,,,,,,,,,,,,,
873,1000101026,3580,93,19,9,30,14,42,0,-88.876427,-0.547174,0.98443,18.799999,,,,,,,,,,,,,,,,
874,1000101017,3554,94,19,9,30,14,46,0,0.45022,-1.76814,88.176094,19.200001,,,,,,,,,,,,,,,,
875,1000101018,3541,94,19,9,30,14,44,0,0.434949,-2.315698,87.64196,18.299999,,,,,,,,,,,,,,,,
876,1000101019,3536,94,19,9,30,14,45,0,0.51048,-2.363818,87.581825,19,,,,,,,,,,,,,,,,
877,1000101020,3545,94,19,9,30,14,45,0,0.478784,-2.26159,87.683525,18.5,,,,,,,,,,,,,,,,
878,1000101021,3547,94,19,9,30,14,44,0,0.472467,-1.822412,88.116631,18.4,,,,,,,,,,,,,,,,
879,1000101022,3541,94,19,9,30,14,43,0,-89.340446,-0.360516,0.556512,18.5,,,,,,,,,,,,,,,,
880,1000101023,3595,94,19,9,30,14,44,0,-89.344856,-0.594305,0.279382,18.5,,,,,,,,,,,,,,,,
881,1000101024,3630,94,19,9,30,14,43,0,-88.831306,-0.860834,0.782336,19.6,,,,,,,,,,,,,,,,
882,1000101025,3579,94,19,9,30,14,43,0,-88.2836,-0.271967,1.698926,18.700001,,,,,,,,,,,,,,,,
883,1000101026,3579,94,19,9,30,14,43,0,-88.878342,-0.541187,0.985309,18.9,,,,,,,,,,,,,,,,
884,1000101017,3553,95,19,9,30,14,47,0,1.029419,-1.771545,87.947487,19.200001,,,,,,,,,,,,,,,,
885,1000101018,3542,95,19,9,30,14,45,0,0.433575,-2.312787,87.648193,18.299999,,,,,,,,,,,,,,,,
886,1000101019,3536,95,19,9,30,14,46,0,0.511139,-2.36283,87.583832,19.1,,,,,,,,,,,,,,,,
887,1000101020,3544,95,19,9,30,14,46,0,0.475983,-2.260602,87.682999,18.5,,,,,,,,,,,,,,,,
888,1000101021,3527,95,19,9,30,14,45,0,0.473566,-1.82005,88.116112,18.4,,,,,,,,,,,,,,,,
889,1000101022,3542,95,19,9,30,14,44,0,-89.399719,0.22088,0.562885,18.5,,,,,,,,,,,,,,,,
890,1000101023,3594,95,19,9,30,14,45,0,-89.337479,-0.596228,0.286469,18.5,,,,,,,,,,,,,,,,
891,1000101024,3630,95,19,9,30,14,44,0,-89.166016,-0.283063,0.806342,19.6,,,,,,,,,,,,,,,,
892,1000101025,3580,95,19,9,30,14,44,0,-88.272423,0.306189,1.70387,18.700001,,,,,,,,,,,,,,,,
893,1000101026,3579,95,19,9,30,14,44,0,-89.012482,0.037408,0.98454,18.9,,,,,,,,,,,,,,,,
894,1000101017,3553,96,19,9,30,14,48,0,1.022552,-1.776544,87.94986,19.200001,,,,,,,,,,,,,,,,
895,1000101018,3542,96,19,9,30,14,46,0,0.436926,-2.317786,87.642967,18.4,,,,,,,,,,,,,,,,
896,1000101019,3536,96,19,9,30,14,47,0,1.086823,-2.362115,87.397667,19,,,,,,,,,,,,,,,,
897,1000101020,3544,96,19,9,30,14,47,0,1.057544,-2.270325,87.491898,18.5,,,,,,,,,,,,,,,,
898,1000101021,3526,96,19,9,30,14,46,0,0.475433,-1.823511,88.1138,18.4,,,,,,,,,,,,,,,,
899,1000101022,3541,96,19,9,30,14,45,0,-89.401581,0.218848,0.557227,18.5,,,,,,,,,,,,,,,,
900,1000101023,3592,96,19,9,30,14,46,0,-89.343887,-0.59491,0.288666,18.5,,,,,,,,,,,,,,,,
901,1000101024,3630,96,19,9,30,14,45,0,-89.158028,-0.284271,0.794092,19.6,,,,,,,,,,,,,,,,
902,1000101025,3579,96,19,9,30,14,45,0,-88.264885,0.302454,1.708649,18.700001,,,,,,,,,,,,,,,,
903,1000101026,3579,96,19,9,30,14,45,0,-89.019524,0.033014,0.984705,18.9,,,,,,,,,,,,,,,,
904,1000101017,3554,97,19,9,30,14,49,0,1.607465,-1.777972,87.600311,19.200001,,,,,,,,,,,,,,,,
905,1000101018,3542,97,19,9,30,14,47,0,1.013324,-2.319214,87.469391,18.4,,,,,,,,,,,,,,,,
906,1000101019,3536,97,19,9,30,14,48,0,1.094183,-2.36261,87.394424,19,,,,,,,,,,,,,,,,
907,1000101020,3544,97,19,9,30,14,48,0,1.057159,-2.268127,87.497757,18.5,,,,,,,,,,,,,,,,
908,1000101021,3525,97,19,9,30,14,47,0,1.052765,-1.821094,87.893799,18.4,,,,,,,,,,,,,,,,
909,1000101022,3545,97,19,9,30,14,46,0,-89.40049,0.218079,0.557886,18.4,,,,,,,,,,,,,,,,
910,1000101023,3576,97,19,9,30,14,47,0,-89.713264,-0.016589,0.292072,18.5,,,,,,,,,,,,,,,,
911,1000101024,3630,97,19,9,30,14,46,0,-89.156593,-0.284436,0.80332,19.6,,,,,,,,,,,,,,,,
912,1000101025,3579,97,19,9,30,14,46,0,-88.269958,0.304047,1.705792,18.700001,,,,,,,,,,,,,,,,
913,1000101026,3579,97,19,9,30,14,46,0,-89.015549,0.030597,0.984595,18.9,,,,,,,,,,,,,,,,
914,1000101017,3555,98,19,9,30,14,50,0,1.617572,-1.769403,87.599457,19.200001,,,,,,,,,,,,,,,,
915,1000101018,3542,98,19,9,30,14,48,0,1.021399,-2.320148,87.464638,18.4,,,,,,,,,,,,,,,,
916,1000101019,3536,98,19,9,30,14,49,0,1.678381,-2.363489,87.097191,19.1,,,,,,,,,,,,,,,,
917,1000101020,3544,98,19,9,30,14,49,0,1.645093,-2.27428,87.190559,18.5,,,,,,,,,,,,,,,,
918,1000101021,3526,98,19,9,30,14,48,0,1.053754,-1.823785,87.890419,18.4,,,,,,,,,,,,,,,,
919,1000101022,3544,98,19,9,30,14,47,0,-89.027588,0.796124,0.551184,18.5,,,,,,,,,,,,,,,,
920,1000101023,3574,98,19,9,30,14,48,0,-89.709023,-0.017798,0.288007,18.5,,,,,,,,,,,,,,,,
921,1000101024,3630,98,19,9,30,14,47,0,-89.152695,0.29361,0.798706,19.6,,,,,,,,,,,,,,,,
922,1000101024,3630,98,19,9,30,14,47,0,-89.152695,0.29361,0.798706,19.6,,,,,,,,,,,,,,,,
923,1000101025,3579,98,19,9,30,14,47,0,-88.079109,0.886652,1.710022,18.700001,,,,,,,,,,,,,,,,
924,1000101026,3576,98,19,9,30,14,47,0,-88.833923,0.612653,0.990253,18.799999,,,,,,,,,,,,,,,,
925,1000101017,3555,99,19,9,30,14,51,0,1.616309,-1.770227,87.600433,19.200001,,,,,,,,,,,,,,,,
926,1000101018,3543,99,19,9,30,14,49,0,1.59137,-2.324652,87.176895,18.4,,,,,,,,,,,,,,,,
927,1000101019,3538,99,19,9,30,14,50,0,1.683325,-2.363654,87.097771,19.1,,,,,,,,,,,,,,,,
928,1000101020,3547,99,19,9,30,14,50,0,1.638501,-2.277136,87.19323,18.6,,,,,,,,,,,,,,,,
929,1000101021,3526,99,19,9,30,14,49,0,1.635535,-1.824884,87.544281,18.4,,,,,,,,,,,,,,,,
930,1000101022,3544,99,19,9,30,14,48,0,-89.031815,0.798706,0.552447,18.5,,,,,,,,,,,,,,,,
931,1000101023,3574,99,19,9,30,14,49,0,-89.362862,0.563379,0.302563,18.6,,,,,,,,,,,,,,,,
932,1000101024,3605,99,19,9,30,14,48,0,-89.147888,0.292181,0.793543,19.6,,,,,,,,,,,,,,,,
933,1000101025,3579,99,19,9,30,14,48,0,-88.07589,0.882806,1.714801,18.700001,,,,,,,,,,,,,,,,
934,1000101026,3576,99,19,9,30,14,48,0,-88.837746,0.61062,0.986078,18.9,,,,,,,,,,,,,,,,
935,1000101017,3555,100,19,9,30,14,52,0,1.606531,-1.774841,87.603767,19.200001,,,,,,,,,,,,,,,,
936,1000101018,3542,100,19,9,30,14,50,0,1.598071,-2.324158,87.179344,18.299999,,,,,,,,,,,,,,,,
937,1000101019,3537,100,19,9,30,14,51,0,1.672064,-2.366345,87.09549,19.1,,,,,,,,,,,,,,,,
938,1000101020,3547,100,19,9,30,14,51,0,1.637402,-2.277301,87.192879,18.6,,,,,,,,,,,,,,,,
939,1000101021,3526,100,19,9,30,14,50,0,1.638446,-1.823016,87.545013,18.4,,,,,,,,,,,,,,,,
940,1000101022,3543,100,19,9,30,14,49,0,-88.523193,1.371039,0.551349,18.5,,,,,,,,,,,,,,,,
941,1000101023,3574,100,19,9,30,14,50,0,-89.360703,0.563049,0.290973,18.5,,,,,,,,,,,,,,,,
942,1000101024,3609,100,19,9,30,14,49,0,-88.810699,0.872809,0.804584,19.6,,,,,,,,,,,,,,,,
943,1000101025,3579,100,19,9,30,14,49,0,-87.742462,1.462116,1.714911,18.700001,,,,,,,,,,,,,,,,
944,1000101026,3564,100,19,9,30,14,49,0,-88.447433,1.193994,0.993658,18.9,,,,,,,,,,,,,,,,
945,1000101017,3554,101,19,9,30,14,53,0,2.196991,-1.781433,87.167488,19.299999,,,,,,,,,,,,,,,,
946,1000101018,3542,101,19,9,30,14,51,0,1.598236,-2.32674,87.175537,18.4,,,,,,,,,,,,,,,,
947,1000101019,3537,101,19,9,30,14,52,0,1.676074,-2.370904,87.09623,19.1,,,,,,,,,,,,,,,,
948,1000101020,3547,101,19,9,30,14,52,0,1.633557,-2.277081,87.194,18.6,,,,,,,,,,,,,,,,
949,1000101021,3526,101,19,9,30,14,51,0,1.640863,-1.830267,87.544884,18.5,,,,,,,,,,,,,,,,
950,1000101022,3544,101,19,9,30,14,50,0,-88.519768,1.379718,0.54223,18.5,,,,,,,,,,,,,,,,
951,1000101023,3574,101,19,9,30,14,51,0,-89.357658,0.563544,0.305969,18.5,,,,,,,,,,,,,,,,
952,1000101024,3611,101,19,9,30,14,50,0,-88.815422,0.873633,0.80398,19.6,,,,,,,,,,,,,,,,
