DateTime,UID,V,X,Y,Z,T
20/4/5 12:50:0,3511,1977,22.190525,-13.752902,-63.495697,18.200001
20/4/5 11:45:0,3521,1792,22.288551,-13.329175,-63.652348,19.4
20/4/5 11:50:0,3523,1793,22.2997,-13.335115,-63.636719,18.700001
20/4/5 11:55:0,3524,1794,22.295475,-13.340233,-63.64035,18.5
20/4/5 12:0:0,3518,1795,22.297239,-13.336463,-63.642094,18.5
20/4/5 12:5:0,3520,1796,22.288488,-13.338252,-63.648201,18.6
20/4/5 12:10:0,3520,1797,22.288692,-13.337503,-63.647797,18.6
20/4/5 12:15:0,3518,1798,22.295101,-13.340822,-63.641464,18.6
20/4/5 12:20:0,3518,1799,22.299477,-13.339718,-63.638531,18.5
20/4/5 12:25:0,3518,1800,22.286356,-13.340504,-63.649479,18.299999
20/4/5 12:30:0,3514,1801,22.29438,-13.3432,-63.640938,18.299999
20/4/5 12:35:0,3514,1802,22.288414,-13.345552,-63.643044,18.4
20/4/5 12:40:0,3517,1803,22.280891,-13.351088,-63.649967,17.799999
20/4/5 12:45:0,3515,1804,22.286434,-13.358624,-63.641827,17.6
20/4/5 12:50:0,3512,1805,22.287336,-13.355182,-63.640152,17.799999
20/4/5 12:55:0,3514,1806,22.278368,-13.358431,-63.647667,17.5
20/4/5 12:50:0,3497,1977,18.484255,-16.22205,-65.007004,17.6
20/4/5 12:55:0,3497,1978,18.491735,-16.222559,-65.002083,17.6
20/4/5 13:0:0,3498,1979,18.529657,-16.252138,-64.950218,17.6
20/4/5 12:50:0,3494,2494,13.632613,-5.849834,-75.119133,18.799999
20/4/5 12:55:0,3497,2495,13.638816,-5.852985,-75.113747,18.9
20/4/5 13:0:0,3497,2496,13.52271,-5.78225,-75.250771,18.9
20/4/5 12:50:0,3492,1975,14.605852,24.208384,-61.22353,19.1
20/4/5 12:55:0,3489,1976,14.615074,24.207109,-61.219082,19.200001
20/4/5 13:0:0,3492,1977,14.847265,24.333361,-60.971619,19.200001
20/4/5 12:55:0,3492,1981,18.429873,7.306749,-70.0746,18.299999
20/4/5 13:0:0,3491,1982,18.290977,7.385466,-70.172997,18.299999
20/4/5 13:5:0,3494,1983,18.294283,7.382202,-70.170807,18.299999
20/4/5 12:55:0,3495,1963,20.839432,64.00602,-14.823098,18.1
20/4/5 13:0:0,3495,1964,20.788897,64.077591,-14.776793,18
20/4/5 13:5:0,3498,1965,20.783508,64.089203,-14.767612,18
20/4/5 12:55:0,3491,2425,26.624187,-25.182755,-51.836891,18
20/4/5 13:0:0,3488,2426,26.441063,-25.228558,-51.951077,18.1
20/4/5 13:5:0,3488,2427,26.442984,-25.22625,-51.950184,18.1
20/4/5 12:55:0,3489,1977,26.992725,-12.812911,-59.660049,17.799999
20/4/5 13:0:0,3491,1978,26.756475,-12.844058,-59.863472,17.799999
20/4/5 13:5:0,3488,1979,26.755201,-12.845526,-59.863857,17.799999
20/4/5 12:55:0,3508,1978,22.191734,-13.753275,-63.496197,18.200001
20/4/5 13:0:0,3509,1979,21.902643,-13.556258,-63.863651,18.200001
20/4/5 13:5:0,3508,1980,21.897383,-13.539325,-63.879372,18.200001
20/4/5 13:0:0,3512,1807,22.287027,-13.352709,-63.640816,17.5
20/4/5 13:5:0,3515,1808,22.278191,-13.348846,-63.649956,17.9
20/4/5 13:10:0,3512,1809,22.283218,-13.352131,-63.645538,17.799999
20/4/5 13:5:0,3497,1980,18.532787,-16.259785,-64.941498,17.6
20/4/5 13:10:0,3497,1981,18.534903,-16.261168,-64.939575,17.6
20/4/5 13:15:0,3500,1982,18.538433,-16.261021,-64.935318,17.799999
20/4/5 13:5:0,3494,2497,13.521582,-5.758919,-75.259583,18.9
20/4/5 13:10:0,3495,2498,13.526407,-5.747705,-75.26046,18.9
20/4/5 13:15:0,3498,2499,13.531464,-5.741306,-75.257545,19
20/4/5 13:5:0,3491,1978,14.853622,24.339794,-60.96217,19.200001
20/4/5 13:10:0,3491,1979,14.849867,24.340967,-60.963329,19.200001
20/4/5 13:15:0,3494,1980,14.845226,24.346329,-60.960434,19.200001
20/4/5 13:10:0,3494,1984,18.302628,7.379414,-70.164131,18.299999
20/4/5 13:15:0,3495,1985,18.300804,7.37983,-70.167267,18.4
20/4/5 13:20:0,3497,1986,18.299101,7.381949,-70.167343,18.5
20/4/5 13:10:0,3495,1966,20.787811,64.083664,-14.770849,18
20/4/5 13:15:0,3497,1967,20.792463,64.075356,-14.776505,18.1
20/4/5 13:20:0,3498,1968,20.790892,64.079811,-14.771268,18.200001
20/4/5 13:10:0,3483,2428,26.438005,-25.22393,-51.955784,18.1
20/4/5 13:15:0,3483,2429,26.434631,-25.225393,-51.958183,18.200001
20/4/5 13:20:0,3485,2430,26.43387,-25.224966,-51.958694,18.200001
20/4/5 13:10:0,3488,1980,26.747501,-12.843596,-59.871906,17.799999
20/4/5 13:15:0,3491,1981,26.752024,-12.844616,-59.867008,17.9
20/4/5 13:20:0,3489,1982,26.747099,-12.844778,-59.871544,18
20/4/5 13:10:0,3509,1981,21.899,-13.527658,-63.881081,18.200001
20/4/5 13:15:0,3509,1982,21.897621,-13.530249,-63.880775,18.299999
20/4/5 13:20:0,3508,1983,21.892389,-13.531672,-63.884903,18.5
20/4/5 13:0:0,3512,1807,22.287027,-13.352709,-63.640816,17.5
20/4/5 13:5:0,3515,1808,22.278191,-13.348846,-63.649956,17.9
20/4/5 13:10:0,3512,1809,22.283218,-13.352131,-63.645538,17.799999
20/4/5 13:15:0,3512,1810,22.276918,-13.353246,-63.651146,17.700001
20/4/5 13:20:0,3512,1811,22.287281,-13.348893,-63.642914,18
20/4/5 13:25:0,3514,1812,22.284929,-13.348814,-63.645344,18
20/4/5 13:20:0,3503,1983,18.545992,-16.259764,-64.930672,17.9
20/4/5 13:25:0,3503,1984,18.543325,-16.265226,-64.929611,17.9
20/4/5 13:30:0,3501,1985,18.550482,-16.26412,-64.925301,18
20/4/5 13:20:0,3497,2500,13.537839,-5.735887,-75.25415,19.1
20/4/5 13:25:0,3497,2501,13.545807,-5.737026,-75.246094,19.1
20/4/5 13:30:0,3497,2502,13.546287,-5.741164,-75.24437,19.1
20/4/5 13:20:0,3491,1981,14.854117,24.351746,-60.952847,19.299999
20/4/5 13:25:0,3494,1982,14.848757,24.352837,-60.954803,19.4
20/4/5 13:30:0,3491,1983,14.855217,24.349922,-60.953163,19.4
20/4/5 13:25:0,3494,1987,18.299452,7.382734,-70.166214,18.5
20/4/5 13:30:0,3494,1988,18.292528,7.385587,-70.171768,18.5
20/4/5 13:35:0,3495,1989,18.301632,7.382493,-70.16555,18.6
20/4/5 13:25:0,3498,1969,20.793331,64.077705,-14.770983,18.200001
20/4/5 13:30:0,3500,1970,20.78994,64.082596,-14.769237,18.299999
20/4/5 13:35:0,3498,1971,20.792606,64.075897,-14.774,18.299999
20/4/5 13:25:0,3483,2431,26.434387,-25.226048,-51.957577,18.299999
20/4/5 13:30:0,3485,2432,26.433611,-25.226168,-51.958706,18.299999
20/4/5 13:35:0,3483,2433,26.431616,-25.232365,-51.954945,18.299999
20/4/5 13:25:0,3491,1983,26.73806,-12.841985,-59.88171,18.1
20/4/5 13:30:0,3491,1984,26.741167,-12.844141,-59.878841,18.1
20/4/5 13:35:0,3492,1985,26.737263,-12.835415,-59.885773,18.1
20/4/5 13:25:0,3511,1984,21.894567,-13.528671,-63.884548,18.5
20/4/5 13:30:0,3509,1985,21.894619,-13.527306,-63.886593,18.4
20/4/5 13:35:0,3511,1986,21.8965,-13.515503,-63.889854,18.6
20/4/5 13:0:0,3512,1807,22.287027,-13.352709,-63.640816,17.5
20/4/5 13:5:0,3515,1808,22.278191,-13.348846,-63.649956,17.9
20/4/5 13:10:0,3512,1809,22.283218,-13.352131,-63.645538,17.799999
20/4/5 13:15:0,3512,1810,22.276918,-13.353246,-63.651146,17.700001
20/4/5 13:20:0,3512,1811,22.287281,-13.348893,-63.642914,18
20/4/5 13:25:0,3514,1812,22.284929,-13.348814,-63.645344,18
20/4/5 13:30:0,3512,1813,22.28298,-13.3539,-63.644539,17.700001
20/4/5 13:35:0,3514,1814,22.284761,-13.351286,-63.643288,17.5
20/4/5 13:40:0,3512,1815,22.283556,-13.353324,-63.643196,17.9
20/4/5 13:35:0,3501,1986,18.538408,-16.263737,-64.933517,18
20/4/5 13:40:0,3500,1987,18.540268,-16.268112,-64.930054,18.1
20/4/5 13:45:0,3503,1988,18.511194,-16.278042,-64.944359,18.1
20/4/5 13:35:0,3497,2503,13.548765,-5.764637,-75.233032,19.1
20/4/5 13:40:0,3495,2504,13.554922,-5.771099,-75.223236,19.200001
20/4/5 13:45:0,3498,2505,13.561654,-5.784714,-75.211334,19.200001
20/4/5 13:35:0,3491,1984,14.829994,24.318108,-60.995461,19.4
20/4/5 13:40:0,3494,1985,14.831306,24.327076,-60.986942,19.5
20/4/5 13:45:0,3492,1986,14.840359,24.310715,-60.995773,19.5
20/4/5 13:40:0,3494,1990,18.291922,7.386737,-70.171638,18.700001
20/4/5 13:45:0,3494,1991,18.286531,7.373632,-70.182083,18.700001
20/4/5 13:50:0,3497,1992,18.289608,7.376239,-70.180206,18.700001
20/4/5 13:40:0,3498,1972,20.794224,64.075531,-14.772066,18.4
20/4/5 13:45:0,3497,1973,20.788229,64.079918,-14.774967,18.5
20/4/5 13:40:0,3483,2434,26.431963,-25.230339,-51.957123,18.4
20/4/5 13:45:0,3483,2435,26.432243,-25.22875,-51.957169,18.4
20/4/5 13:40:0,3488,1986,26.726454,-12.836373,-59.894741,18.200001
20/4/5 13:45:0,3494,1987,26.727318,-12.831594,-59.897263,18.200001
20/4/5 13:40:0,3509,1987,21.894068,-13.518528,-63.891399,18.700001
20/4/5 13:45:0,3512,1988,21.92374,-13.52002,-63.864849,18.700001
20/4/5 13:45:0,3512,1816,22.287811,-13.353396,-63.641956,17.6
20/4/5 13:50:0,3512,1817,22.276791,-13.359583,-63.646828,17.4
20/4/5 13:55:0,3512,1818,22.286333,-13.351,-63.641552,17.6
20/4/5 13:50:0,3500,1989,18.508293,-16.27759,-64.947189,18.200001
20/4/5 13:55:0,3501,1990,18.512875,-16.278957,-64.943169,18.200001
20/4/5 14:0:0,3501,1991,18.52178,-16.274668,-64.938889,18.4
20/4/5 13:50:0,3500,2506,13.569065,-5.791128,-75.20446,19.299999
20/4/5 13:55:0,3500,2507,13.57079,-5.800254,-75.197212,19.299999
20/4/5 14:0:0,3500,2508,13.583261,-5.801725,-75.185989,19.4
20/4/5 13:50:0,3492,1987,14.835196,24.32058,-60.991493,19.6
20/4/5 13:55:0,3492,1988,14.833043,24.318628,-60.993382,19.700001
20/4/5 14:0:0,3494,1989,14.835897,24.327501,-60.984249,19.700001
20/4/5 13:55:0,3497,1993,18.278055,7.386965,-70.185051,18.9
20/4/5 14:0:0,3495,1994,18.281631,7.389583,-70.180687,19
20/4/5 14:5:0,3495,1995,18.280544,7.392536,-70.180931,19.1
20/4/5 13:55:0,3508,1974,20.794664,64.073112,-14.775967,18.5
20/4/5 14:0:0,3503,1975,20.79137,64.073517,-14.779943,18.6
20/4/5 14:5:0,3501,1976,20.802269,64.065903,-14.778459,18.700001
20/4/5 14:0:0,3508,2436,26.431074,-25.228168,-51.958687,18.6
20/4/5 14:5:0,3495,2437,26.426882,-25.231529,-51.959797,18.6
20/4/5 13:55:0,3503,1988,26.722305,-12.829071,-59.901974,18.200001
20/4/5 14:0:0,3497,1989,26.724546,-12.828401,-59.900856,18.4
20/4/5 14:5:0,3497,1990,26.723864,-12.823981,-59.903511,18.4
20/4/5 13:55:0,3520,1989,21.922319,-13.523667,-63.863003,18.700001
20/4/5 14:0:0,3517,1990,21.920509,-13.526965,-63.864449,19
20/4/5 14:5:0,3518,1991,21.919092,-13.529947,-63.864452,19
20/4/5 14:0:0,3512,1819,22.282852,-13.358484,-63.643639,17.6
20/4/5 14:5:0,3514,1820,22.275793,-13.353907,-63.651253,17.6
20/4/5 14:10:0,3515,1821,22.276711,-13.349339,-63.651787,17.799999
20/4/5 14:5:0,3501,1992,18.527016,-16.268976,-64.939468,18.4
20/4/5 14:10:0,3501,1993,18.531263,-16.269806,-64.937706,18.4
20/4/5 14:15:0,3503,1994,18.530577,-16.271532,-64.934746,18.4
20/4/5 14:5:0,3500,2509,13.58343,-5.809893,-75.181702,19.4
20/4/5 14:10:0,3500,2510,13.588796,-5.813975,-75.175377,19.4
20/4/5 14:15:0,3500,2511,13.584891,-5.814239,-75.178658,19.5
20/4/5 14:5:0,3495,1990,14.840785,24.329987,-60.978764,19.799999
20/4/5 14:10:0,3495,1991,14.841243,24.331902,-60.977123,19.9
20/4/5 14:15:0,3494,1992,14.842097,24.329782,-60.978516,19.9
20/4/5 14:10:0,3497,1996,18.277992,7.394032,-70.182167,19.200001
20/4/5 14:15:0,3497,1997,18.278862,7.395463,-70.181122,19.200001
20/4/5 14:20:0,3497,1998,18.28784,7.398524,-70.171677,19.200001
20/4/5 14:20:0,3517,1977,20.791342,64.073418,-14.781016,18.9
20/4/5 14:20:0,3506,2438,26.427092,-25.238464,-51.954044,18.700001
20/4/5 14:10:0,3494,1991,26.722946,-12.825151,-59.904003,18.4
20/4/5 14:15:0,3494,1992,26.717716,-12.826077,-59.906929,18.5
20/4/5 14:20:0,3492,1993,26.713083,-12.823711,-59.912716,18.5
20/4/5 14:10:0,3512,1992,21.916761,-13.529591,-63.865444,19.1
20/4/5 14:15:0,3515,1993,21.91647,-13.531761,-63.86528,19.1
20/4/5 14:20:0,3512,1994,21.918884,-13.528984,-63.864788,19.1
20/4/5 14:15:0,3512,1822,22.276829,-13.354122,-63.650497,17.799999
20/4/5 14:20:0,3515,1823,22.286379,-13.352878,-63.640453,17.700001
20/4/5 14:25:0,3512,1824,22.286478,-13.349328,-63.642166,18
20/4/5 14:20:0,3503,1995,18.512859,-16.273819,-64.946472,18.5
20/4/5 14:25:0,3503,1996,18.518501,-16.280727,-64.937241,18.5
20/4/5 14:30:0,3501,1997,18.525417,-16.279404,-64.93248,18.5
20/4/5 14:20:0,3500,2512,13.56649,-5.798217,-75.202728,19.5
20/4/5 14:25:0,3498,2513,13.573959,-5.793921,-75.198395,19.5
20/4/5 14:30:0,3501,2514,13.574001,-5.79804,-75.195702,19.6
20/4/5 14:20:0,3494,1993,14.832102,24.329456,-60.985149,19.9
20/4/5 14:25:0,3495,1994,14.832218,24.328362,-60.985634,19.9
20/4/5 14:30:0,3494,1995,14.825916,24.328478,-60.989197,20
20/4/5 14:25:0,3497,1999,18.278645,7.403731,-70.178406,19.200001
20/4/5 14:30:0,3500,2000,18.283581,7.404418,-70.174072,19.299999
20/4/5 14:35:0,3497,2001,18.281252,7.405794,-70.174881,19.299999
20/4/5 14:25:0,3512,1978,20.790787,64.079468,-14.770082,18.9
20/4/5 14:30:0,3506,1979,20.797455,64.069519,-14.778413,18.9
20/4/5 14:35:0,3501,1980,20.792345,64.079063,-14.771175,18.9
20/4/5 14:25:0,3498,2439,26.421278,-25.236431,-51.960148,18.700001
20/4/5 14:30:0,3492,2440,26.417946,-25.235542,-51.964813,18.9
20/4/5 14:35:0,3489,2441,26.415997,-25.235268,-51.965466,18.9
20/4/5 14:25:0,3492,1994,26.71159,-12.826197,-59.913021,18.5
20/4/5 14:30:0,3494,1995,26.704844,-12.826468,-59.919472,18.6
20/4/5 14:35:0,3494,1996,26.696547,-12.824933,-59.929108,18.6
20/4/5 14:25:0,3514,1995,21.918461,-13.527012,-63.866844,19.1
20/4/5 14:30:0,3514,1996,21.915121,-13.529222,-63.867542,19.200001
20/4/5 14:35:0,3512,1997,21.914139,-13.530868,-63.867893,19.200001
20/4/5 14:30:0,3514,1825,22.282745,-13.353344,-63.645741,17.9
20/4/5 14:35:0,3514,1826,22.285227,-13.345898,-63.647106,18.1
20/4/5 14:40:0,3515,1827,22.284075,-13.345077,-63.647854,18.200001
20/4/5 14:35:0,3501,1998,18.531363,-16.280632,-64.928947,18.5
20/4/5 14:40:0,3503,1999,18.516745,-16.281746,-64.937508,18.6
20/4/5 14:45:0,3503,2000,18.520727,-16.285784,-64.932861,18.6
20/4/5 14:35:0,3500,2515,13.589156,-5.805346,-75.17836,19.6
20/4/5 14:40:0,3500,2516,13.571774,-5.808582,-75.193352,19.6
20/4/5 14:45:0,3501,2517,13.584418,-5.813169,-75.179863,19.6
20/4/5 14:35:0,3494,1996,14.829195,24.329586,-60.986534,20
20/4/5 14:40:0,3497,1997,14.835134,24.320007,-60.991253,20
20/4/5 14:45:0,3497,1998,14.830857,24.325174,-60.98933,20.1
20/4/5 14:40:0,3498,2002,18.291542,7.413627,-70.162079,19.299999
20/4/5 14:45:0,3497,2003,18.289707,7.415627,-70.163208,19.4
20/4/5 14:50:0,3497,2004,18.288811,7.418215,-70.162849,19.5
20/4/5 14:40:0,3501,1981,20.798498,64.068588,-14.779069,19
20/4/5 14:45:0,3500,1982,20.798489,64.06868,-14.778125,19.1
20/4/5 14:50:0,3503,1983,20.802824,64.063286,-14.782498,19.200001
20/4/5 14:40:0,3489,2442,26.422758,-25.242804,-51.954796,18.9
20/4/5 14:45:0,3489,2443,26.423431,-25.240278,-51.956516,19
20/4/5 14:50:0,3488,2444,26.414007,-25.239138,-51.963596,19.1
20/4/5 14:40:0,3492,1997,26.703217,-12.820881,-59.923668,18.700001
20/4/5 14:45:0,3494,1998,26.696093,-12.822287,-59.930824,18.700001
20/4/5 14:50:0,3495,1999,26.689854,-12.82174,-59.936356,18.9
20/4/5 14:40:0,3512,1998,21.914656,-13.52877,-63.869362,19.200001
20/4/5 14:45:0,3514,1999,21.911919,-13.531749,-63.869328,19.299999
20/4/5 14:50:0,3515,2000,21.912281,-13.536133,-63.866699,19.5
20/4/5 14:45:0,3515,1828,22.300241,-13.333941,-63.64159,18.700001
20/4/5 14:50:0,3512,1829,22.309624,-13.331614,-63.633739,18.9
20/4/5 14:55:0,3517,1830,22.301502,-13.332646,-63.641216,19
20/4/5 14:50:0,3506,2001,18.528212,-16.274395,-64.935036,18.799999
20/4/5 14:55:0,3500,2002,18.534973,-16.275557,-64.929474,18.9
20/4/5 15:0:0,3506,2003,18.538921,-16.274448,-64.926254,18.9
20/4/5 14:50:0,3501,2518,13.590479,-5.820855,-75.170624,19.799999
20/4/5 14:55:0,3501,2519,13.597525,-5.827206,-75.16111,19.9
20/4/5 15:0:0,3501,2520,13.600226,-5.83122,-75.158875,19.9
20/4/5 14:50:0,3497,1999,14.829569,24.324154,-60.991592,20.200001
20/4/5 14:55:0,3497,2000,14.831806,24.329493,-60.984764,20.299999
20/4/5 15:0:0,3494,2001,14.838527,24.328741,-60.981754,20.299999
20/4/5 14:55:0,3497,2005,18.28356,7.420087,-70.168098,19.6
20/4/5 15:0:0,3497,2006,18.286505,7.420986,-70.164497,19.799999
20/4/5 15:5:0,3500,2007,18.285028,7.422406,-70.165031,19.799999
20/4/5 14:55:0,3500,1984,20.795698,64.073563,-14.774191,19.299999
20/4/5 15:0:0,3501,1985,20.799932,64.069176,-14.775537,19.4
20/4/5 15:5:0,3500,1986,20.802168,64.065445,-14.778516,19.4
20/4/5 14:55:0,3485,2445,26.414337,-25.243187,-51.96077,19.1
20/4/5 15:0:0,3486,2446,26.417606,-25.241854,-51.958591,19.200001
20/4/5 15:5:0,3489,2447,26.415457,-25.246181,-51.957649,19.200001
20/4/5 14:55:0,3494,2000,26.6908,-12.81705,-59.937061,19
20/4/5 15:0:0,3492,2001,26.689684,-12.816493,-59.93824,19
20/4/5 15:5:0,3492,2002,26.686422,-12.816671,-59.941307,19.1
20/4/5 14:55:0,3514,2001,21.909767,-13.540908,-63.86631,19.6
20/4/5 15:0:0,3515,2002,21.905228,-13.541256,-63.870285,19.6
20/4/5 15:5:0,3515,2003,21.90591,-13.541849,-63.868473,19.799999
20/4/5 15:0:0,3515,1831,22.308144,-13.335393,-63.632977,19.1
20/4/5 15:5:0,3514,1832,22.30172,-13.331594,-63.640995,19.1
20/4/5 15:10:0,3518,1833,22.312197,-13.332102,-63.631779,19.299999
20/4/5 15:5:0,3503,2004,18.541924,-16.276974,-64.920532,19
20/4/5 15:10:0,3506,2005,18.544628,-16.276533,-64.91967,19.1
20/4/5 15:15:0,3505,2006,18.552027,-16.27376,-64.916718,19.200001
20/4/5 15:5:0,3501,2521,13.606179,-5.834026,-75.152451,20
20/4/5 15:10:0,3501,2522,13.610765,-5.83894,-75.145775,20
20/4/5 15:15:0,3505,2523,13.620896,-5.844094,-75.134827,20.1
20/4/5 15:5:0,3497,2002,14.831183,24.325268,-60.988892,20.4
20/4/5 15:10:0,3498,2003,14.831299,24.326347,-60.98835,20.5
20/4/5 15:15:0,3500,2004,14.839445,24.328863,-60.980091,20.5
20/4/5 15:10:0,3497,2008,18.277649,7.426723,-70.169884,19.9
20/4/5 15:15:0,3501,2009,18.276672,7.42799,-70.16967,20
20/4/5 15:20:0,3503,2010,18.274834,7.430781,-70.170288,20
20/4/5 15:10:0,3500,1987,20.794365,64.071594,-14.77892,19.5
20/4/5 15:15:0,3501,1988,20.794289,64.071533,-14.778046,19.6
20/4/5 15:20:0,3505,1989,20.796799,64.073448,-14.772126,19.6
20/4/5 15:10:0,3486,2448,26.417995,-25.24596,-51.955704,19.299999
20/4/5 15:15:0,3488,2449,26.413792,-25.248518,-51.956745,19.4
20/4/5 15:20:0,3488,2450,26.415768,-25.246687,-51.956032,19.4
20/4/5 15:10:0,3497,2003,26.684563,-12.818238,-59.942238,19.200001
20/4/5 15:15:0,3495,2004,26.682945,-12.817003,-59.943893,19.200001
20/4/5 15:20:0,3497,2005,26.680384,-12.814141,-59.947578,19.299999
20/4/5 15:10:0,3514,2004,21.905195,-13.543352,-63.868145,19.799999
20/4/5 15:15:0,3515,2005,21.900606,-13.544154,-63.871666,19.9
20/4/5 15:20:0,3518,2006,21.90251,-13.546031,-63.86911,20
20/4/5 15:15:0,3520,1834,22.301874,-13.330623,-63.641945,19.299999
20/4/5 15:20:0,3518,1835,22.301947,-13.33024,-63.641621,19.4
20/4/5 15:25:0,3520,1836,22.301603,-13.330033,-63.642036,19.4
20/4/5 15:20:0,3506,2007,18.549227,-16.275314,-64.917877,19.200001
20/4/5 15:25:0,3508,2008,18.528051,-16.276369,-64.933006,19.299999
20/4/5 15:30:0,3508,2009,18.539478,-16.265644,-64.931206,19.299999
20/4/5 15:20:0,3500,2524,13.61976,-5.844938,-75.134956,20.1
20/4/5 15:25:0,3506,2525,13.604407,-5.856336,-75.142281,20.299999
20/4/5 15:30:0,3505,2526,13.629323,-5.889664,-75.103943,20.299999
20/4/5 15:20:0,3495,2005,14.83968,24.330002,-60.979427,20.700001
20/4/5 15:25:0,3498,2006,14.840094,24.323029,-60.986713,20.799999
20/4/5 15:30:0,3498,2007,14.839524,24.32572,-60.984016,20.9
20/4/5 15:25:0,3500,2011,18.285345,7.434553,-70.159653,20.1
20/4/5 15:30:0,3500,2012,18.285452,7.432678,-70.159508,20.200001
20/4/5 15:35:0,3501,2013,18.286287,7.430813,-70.15966,20.200001
20/4/5 15:25:0,3500,1990,20.801701,64.065514,-14.778639,19.700001
20/4/5 15:30:0,3501,1991,20.800976,64.06485,-14.781102,19.799999
20/4/5 15:35:0,3505,1992,20.801584,64.064636,-14.780983,19.799999
20/4/5 15:25:0,3488,2451,26.402702,-25.255623,-51.959267,19.5
20/4/5 15:30:0,3488,2452,26.395817,-25.254818,-51.966175,19.6
20/4/5 15:35:0,3488,2453,26.394314,-25.258135,-51.963749,19.6
20/4/5 15:25:0,3497,2006,26.658567,-12.815626,-59.96788,19.4
20/4/5 15:30:0,3498,2007,26.659761,-12.810957,-59.970409,19.5
20/4/5 15:35:0,3497,2008,26.653574,-12.813111,-59.974049,19.4
20/4/5 15:25:0,3517,2007,21.907265,-13.545181,-63.865223,20.1
20/4/5 15:30:0,3518,2008,21.903662,-13.547841,-63.865807,20.1
20/4/5 15:35:0,3515,2009,21.902712,-13.549751,-63.864941,20.1
20/4/5 15:30:0,3518,1837,22.310549,-13.32827,-63.634552,19.4
20/4/5 15:35:0,3521,1838,22.30805,-13.332654,-63.634666,19.5
20/4/5 15:40:0,3523,1839,22.302114,-13.328325,-63.642944,19.5
20/4/5 15:35:0,3503,2010,18.55143,-16.255316,-64.929634,19.299999
20/4/5 15:40:0,3506,2011,18.555586,-16.257299,-64.92662,19.4
20/4/5 15:45:0,3506,2012,18.552446,-16.263117,-64.923874,19.5
20/4/5 15:35:0,3505,2527,13.651294,-5.921015,-75.074104,20.4
20/4/5 15:40:0,3503,2528,13.649235,-5.915791,-75.080399,20.4
20/4/5 15:45:0,3503,2529,13.647659,-5.913393,-75.081604,20.4
20/4/5 15:35:0,3497,2008,14.831469,24.329521,-60.985283,20.9
20/4/5 15:40:0,3497,2009,14.843694,24.325035,-60.983238,21
20/4/5 15:45:0,3498,2010,14.843128,24.325016,-60.982109,21
20/4/5 15:40:0,3503,2014,18.279394,7.436315,-70.164429,20.299999
20/4/5 15:45:0,3500,2015,18.282726,7.437028,-70.16156,20.299999
20/4/5 15:50:0,3500,2016,18.280638,7.439953,-70.161537,20.4
20/4/5 15:40:0,3501,1993,20.800617,64.070045,-14.772046,19.9
20/4/5 15:45:0,3501,1994,20.806114,64.062881,-14.779165,20
20/4/5 15:50:0,3506,1995,20.796892,64.069641,-14.778902,20
20/4/5 15:40:0,3489,2454,26.392811,-25.257204,-51.965443,19.700001
20/4/5 15:45:0,3492,2455,26.388699,-25.262203,-51.966133,19.799999
20/4/5 15:50:0,3494,2456,26.389528,-25.26078,-51.966431,19.9
20/4/5 15:40:0,3495,2009,26.652683,-12.809357,-59.978073,19.5
20/4/5 15:45:0,3497,2010,26.6486,-12.808281,-59.981091,19.6
20/4/5 15:50:0,3498,2011,26.647703,-12.810446,-59.980335,19.700001
20/4/5 15:40:0,3512,2010,21.898157,-13.552373,-63.868427,20.200001
20/4/5 15:45:0,3518,2011,21.900284,-13.554875,-63.86512,20.299999
20/4/5 15:50:0,3517,2012,21.895222,-13.55551,-63.869381,20.299999
20/4/5 15:45:0,3520,1840,22.302565,-13.327827,-63.642513,19.6
20/4/5 15:50:0,3520,1841,22.312582,-13.328939,-63.6329,19.6
20/4/5 15:55:0,3520,1842,22.308073,-13.331377,-63.635468,19.700001
20/4/5 15:50:0,3508,2013,18.560013,-16.261421,-64.919617,19.6
20/4/5 15:55:0,3506,2014,18.557314,-16.267372,-64.917168,19.700001
20/4/5 16:0:0,3506,2015,18.564022,-16.265623,-64.913803,19.799999
20/4/5 15:50:0,3506,2530,13.650857,-5.911305,-75.079926,20.5
20/4/5 15:55:0,3503,2531,13.652984,-5.909924,-75.07827,20.700001
20/4/5 16:0:0,3505,2532,13.656494,-5.913074,-75.074287,20.700001
20/4/5 15:50:0,3498,2011,14.835656,24.324064,-60.987221,21.1
20/4/5 15:55:0,3501,2012,14.834965,24.328506,-60.983944,21.200001
20/4/5 16:0:0,3500,2013,14.835992,24.325863,-60.985516,21.200001
20/4/5 15:55:0,3503,2017,18.278708,7.443354,-70.162827,20.5
20/4/5 16:0:0,3503,2018,18.278339,7.446717,-70.161163,20.5
20/4/5 16:5:0,3503,2019,18.278322,7.44207,-70.162666,20.5
20/4/5 15:55:0,3505,1996,20.797258,64.074348,-14.770882,20.1
20/4/5 16:0:0,3506,1997,20.80229,64.068428,-14.773573,20.200001
20/4/5 16:5:0,3505,1998,20.802074,64.070847,-14.768718,20.200001
20/4/5 15:55:0,3489,2457,26.386513,-25.265051,-51.965996,20
20/4/5 16:0:0,3491,2458,26.390184,-25.264782,-51.962193,20
20/4/5 16:5:0,3491,2459,26.385046,-25.26486,-51.967327,20
20/4/5 15:55:0,3498,2012,26.645292,-12.807921,-59.984127,19.799999
